,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,polar sentiment,neutral sentiment,target
13037,283,40.68540877093105,-74.52878969975305,0,1,1,0,0,0,0,1,4322376,6220,28.16789257890929,0.3378529214707861,0.4148402524358524,0
13038,303,40.76194720472982,-74.75297427502416,0,1,0,0,0,0,0,1,4322626,6964,9.803329973913407,0.4117365041327673,0.35301786951626535,0
13039,810,40.77840230514865,-74.47477222032816,0,0,0,0,0,0,0,0,4321060,8053,16.848212831707833,0.14056155587960475,0.6341733794436284,0
13040,2294,40.664588933417356,-73.62029870341411,0,1,0,1,1,0,1,0,4302102,709,29.0,0.2839500977950436,0.4906527860959786,0
13041,1625,40.626271666516466,-74.08782871189177,0,0,0,0,0,0,1,0,4327801,5215,50.27314142278401,0.2673560789070246,0.5983473072017909,0
13042,1883,40.844087039362776,-73.60068678945903,0,1,1,0,0,0,0,1,4310499,5973,65.29925808735582,0.33728253616771076,0.5964281234989544,0
13043,1717,40.67796248437434,-73.5768620530582,0,1,0,0,0,0,0,0,4329237,4605,55.26116451915867,0.4363923504571582,0.7580833251323492,0
13044,951,40.80360498187142,-74.12998803867723,0,0,1,0,0,0,0,1,4322523,6152,28.756436348463154,0.44951637617008694,0.5474784702970478,0
13045,1828,40.8682445564105,-74.49164522058192,0,0,1,0,1,0,1,0,4309566,1891,68.44634475714878,0.30631338932129204,0.7167538112603096,0
13046,1015,40.91253770137477,-73.27670266574911,0,0,1,0,0,0,0,0,4315996,1916,6.425974578784611,0.36873773727407066,0.9352098065858857,0
13047,2089,40.70275695602405,-74.25139411377273,1,1,0,0,0,0,1,0,4313458,8620,12.703973938159685,0.39313109687140374,0.8099080321999597,0
13048,1758,40.5960776907276,-74.54501282245842,1,0,0,1,0,0,0,1,4303492,8070,27.979969151903525,0.27607606645124105,0.4535468355836692,0
13049,1999,40.63251943189817,-74.7440519462427,1,1,0,0,0,0,0,0,4313076,8735,7.291781165741227,0.41893545376457564,0.956907937964828,0
13050,1834,40.85130110059695,-73.12424911928909,1,0,1,1,0,0,1,0,4311804,1600,45.562906059744975,0.2991678293290756,0.7716879316775797,0
13051,1280,40.622517864502015,-74.04091192470767,0,0,0,1,0,0,0,0,4304227,1696,35.65848934240836,0.17331088372704173,0.7331885546700763,0
13052,1979,40.60064518124339,-73.98363441539173,1,0,1,1,0,0,0,1,4305537,8920,29.020736335181994,0.4325450727658377,0.7122452925393499,0
13053,1878,40.615962825015046,-74.73811720717124,1,1,0,0,0,0,0,0,4313043,8773,14.009965391894392,0.37320526031553525,0.9088126954664123,0
13054,1527,40.87652802423009,-74.5710062390646,0,0,0,1,0,0,0,0,4310081,9091,27.484517294590553,0.22308449229295935,0.8892145597187346,0
13055,288,40.74367824049141,-74.72006494749579,0,1,1,0,0,0,0,1,4322598,6794,13.277417750267439,0.39540066472140134,0.3646608842250497,0
13056,1817,40.81215408314269,-73.3926477785867,1,1,0,0,0,1,1,0,4314718,8251,22.64522284788587,0.29705621568302404,0.6328405808060789,0
13057,2058,40.783960366613634,-73.13081767652479,0,1,1,0,0,0,0,0,4310844,6410,62.369307825723126,0.3991411020403004,0.5482140675907169,0
13058,1693,40.85511598160135,-73.64737519507385,0,0,0,1,0,0,0,0,4327119,8454,41.7475608966316,0.07041799876026249,0.9283251770242269,0
13059,1801,40.74171445263002,-74.18024962163685,1,0,0,1,0,0,1,1,4304700,7536,20.227313238265047,0.2777380402564769,0.7724252534741107,0
13060,1693,40.638974769703836,-73.87475279128216,0,0,0,0,0,0,0,0,4328351,6159,45.964471414873955,0.3592550057055913,0.6825751508948206,0
13061,2047,40.86663850927737,-73.55284085615052,0,1,0,1,0,0,1,1,4301622,1167,36.296244385590434,0.23851772080492326,0.6236511108209309,0
13062,1828,40.587395844647126,-73.14461704885028,0,1,0,0,0,0,0,0,4302268,2505,21.13741383531548,0.4126331910326475,0.5731728515151998,0
13063,805,40.73578406404468,-73.65759855081602,0,1,1,0,0,0,1,1,4315950,7805,16.3079796594282,0.22954632825558147,0.9356354479818106,0
13064,1732,40.680252549183216,-73.53388114363152,0,1,0,0,0,0,0,0,4302600,2575,24.300502148039747,0.3129695986212526,0.8335295054156165,0
13065,1440,40.77218452850702,-74.50996096646769,0,0,0,0,0,0,0,0,4315975,8870,43.01647190132789,0.18365222038906162,0.8286815885379314,0
13066,1932,40.94456400354,-73.5491589043227,0,1,1,0,0,1,1,0,4308151,1282,49.73466253818093,0.08365475610736994,0.7217495533933916,0
13067,524,40.55032123805143,-74.41253957610353,0,1,0,0,0,0,0,1,4319964,823,26.26743749188323,0.1293832092517767,0.6845656906157542,0
13068,1106,40.616658393095975,-73.4564922720647,1,0,0,1,0,0,0,1,4304385,7563,47.59316780756734,0.369776632400451,0.6599353357228062,0
13069,1998,40.943719652345365,-73.42278238876344,0,0,1,0,0,0,1,0,4308335,941,48.8358112221162,0.013665631818223807,0.6975272854119726,0
13070,2155,40.83085345031886,-73.81413386004286,1,0,1,0,1,0,1,0,4311228,793,62.61771933160757,0.1533775055725483,0.7071219431080147,0
13071,1080,40.62091741292174,-73.40322967139731,1,0,0,1,0,0,0,1,4304450,7529,48.21709504547529,0.3736644937680312,0.6758873928800239,0
13072,1041,40.99277139560298,-74.6949795934781,0,1,1,0,0,0,0,0,4309704,5318,65.45632615222796,0.14927677549930554,0.6871861049303983,0
13073,1290,40.8742871789122,-73.14866666582603,0,1,0,0,0,0,0,1,4320166,7324,68.22635914350862,0.3872959461649228,0.5704877850242975,0
13074,1586,40.9014466775222,-73.93196056906915,0,1,0,1,0,0,0,1,4301084,1280,19.738728381511915,0.35797724006770815,0.6413394514487722,0
13075,950,40.826840691725856,-74.4434146646038,0,1,1,0,0,0,0,0,4310177,8472,27.834997209684044,0.1846981552642883,0.7972052654736062,0
13076,538,40.78835535243049,-74.37276333287461,0,1,0,0,0,0,0,1,4322020,7053,23.6639612011965,0.40836770392974553,0.4008362644438931,0
13077,1040,40.759546942078224,-74.02053970742897,0,0,0,0,0,0,0,0,4316018,8250,25.408128567604273,0.20953147393508179,0.9175430729276404,0
13078,453,40.768384424329916,-74.66883920786047,1,1,1,0,0,0,0,1,4322029,7371,11.250592659179485,0.3113264498226961,0.45742413802400866,0
13079,1897,40.7204606925582,-73.75589064207327,0,1,0,1,1,0,0,0,4302572,1905,27.623694798897677,0.2534505639824853,0.8336186447023572,0
13080,1140,40.51556210757428,-74.68443570673193,0,1,0,0,0,0,0,0,4312865,8988,54.84063785539095,0.09612540190595473,0.6142042536881955,0
13081,1460,40.851789454791174,-73.17414400323572,1,1,0,0,0,0,0,0,4328091,7856,37.311936479871406,0.1106400409028816,0.9098290531649287,0
13082,306,40.735821196521826,-74.78192685152732,0,0,1,1,0,0,1,1,4321758,894,27.72078969163841,0.27933231770999295,0.9205157926085935,0
13083,1462,40.83629238910168,-74.16608634208922,0,1,0,1,0,0,0,0,4301178,1270,10.311601512672567,0.4109258121293217,0.6042392236469641,0
13084,289,40.58021712724379,-74.17060635523572,0,1,1,0,0,1,0,1,4321912,5216,55.46639287552767,0.22340460894970304,0.516528437344171,0
13085,1624,40.56389303209068,-73.31742746804817,1,0,0,0,0,0,1,0,4315397,2609,37.04993815159881,0.16732042540228348,0.7584813146438376,0
13086,2049,40.66311542369215,-74.5433222373713,1,1,0,0,0,0,1,0,4313236,8684,8.74066367580691,0.41358468186426456,0.9022798407705466,0
13087,976,40.95282304312443,-74.33102820919837,0,0,1,0,0,0,1,0,4316843,109,62.88246970453824,0.020279985193126873,0.5950879942266449,0
13088,1981,40.70635960426082,-74.56775590878202,1,0,0,1,0,0,0,1,4304199,7790,16.13908146931469,0.2503887211904796,0.6485043908098896,0
13089,1880,40.566692760333304,-73.78867362598595,0,1,0,1,0,1,0,0,4305596,9138,33.926949545176015,0.45852076005366493,0.6967418721923514,0
13090,1007,40.97881295470307,-74.4371682750419,0,0,0,0,0,0,0,0,4307438,6339,43.9822249279963,0.014698840468576908,0.6394980817553846,0
13091,1716,40.56531835215526,-74.12772588538496,0,0,1,0,0,1,1,1,4317212,2057,49.34610909810735,0.11503886875552405,0.6780528636115684,0
13092,1498,40.8877078975201,-73.19240700461587,1,0,1,1,0,0,1,0,4311314,2054,42.70925037374062,0.3142557378701126,0.7091322765528347,0
13093,1124,40.78770297053159,-73.25190546739073,0,0,1,0,0,0,0,1,4315919,2346,16.507574013371986,0.29155050157649637,0.8770253474524303,0
13094,2028,40.92526108192718,-74.222364610351,0,0,0,1,0,0,0,0,4310229,9306,33.08259241762954,0.2900174948388776,0.8637961595767442,0
13095,1405,40.63370434185638,-73.98034517807656,0,0,0,1,0,0,0,1,4306854,2168,63.80933892912962,0.20229426597767292,0.5222364209929743,0
13096,873,40.81963318123624,-74.24263218300965,0,0,0,0,0,0,0,1,4320456,8049,31.107539244942185,0.2009713449939907,0.6360741892712297,0
13097,1245,40.73902549715887,-73.75976475887683,0,0,0,0,0,1,0,0,4302876,7044,21.563412248760393,0.1695402923261538,0.7292468407646863,0
13098,849,40.82457647269628,-73.8966443380276,0,1,1,0,0,0,0,0,4310458,7995,34.63522921468189,0.21638470989775774,0.6609533998484943,0
13099,1778,40.79192861357421,-73.15046084295425,0,1,1,0,0,0,0,0,4310835,6620,58.28959511409885,0.36885712159155737,0.5366589923981829,0
13100,1680,40.89936902410666,-73.84144344409108,0,1,0,1,0,0,0,1,4301142,1233,23.082423744312532,0.33749133112326235,0.6387445466510583,0
13101,1184,40.88015760670642,-73.58477761025902,0,0,0,0,0,0,0,1,4319745,7793,61.811511652403446,0.3314789319786341,0.6088636292780905,0
13102,1211,40.64623791097883,-73.44785566788771,0,0,0,1,0,1,0,0,4303615,8002,33.4672707903882,0.21178773155978747,0.6240148010194138,0
13103,1896,40.86246111080611,-74.40839284279949,0,0,1,0,1,0,1,0,4309864,1543,68.6139870079055,0.2412698040905065,0.6890514422395622,0
13104,2183,40.7631860337808,-73.87875942833422,0,0,0,1,0,0,1,0,4322527,7033,52.259680369294614,0.21357702751701949,0.66652879171367,0
13105,2106,40.822765379874284,-73.48039334363112,0,0,0,0,0,0,0,0,4320206,1876,44.221334627018805,0.09832682434171408,0.5186071043175137,0
13106,1311,40.89004881301217,-74.43876833575808,0,1,0,1,0,0,1,0,4327533,8776,22.756646136049117,0.35647962842652736,0.6422279149024506,0
13107,1461,40.651349513805044,-73.5381859329615,0,1,0,0,0,0,1,0,4328629,6742,36.41613714838206,0.31191945931110615,0.667069687445653,0
13108,1009,40.813732309709394,-73.20421088786124,0,1,1,0,0,0,0,0,4310812,7196,47.126184049756944,0.28599037427120183,0.5050405762567484,0
13109,1275,40.67029203119965,-73.90721587404137,0,0,0,0,0,1,1,0,4306495,967,44.73427967274825,0.070706023006497,0.5676200406589341,0
13110,1535,40.841706693779,-73.560934877493,0,0,1,0,0,0,0,1,4322400,5441,46.18600611966632,0.482674371791334,0.7214809881734533,0
13111,1322,40.55807932361452,-74.3554363109674,0,0,0,1,0,0,1,1,4304884,1693,36.815521648125454,0.1035799450192688,0.5308027487183615,0
13112,1652,40.53667766206427,-73.86364094180414,1,0,0,0,0,1,0,0,4316577,3710,42.00043353371668,0.17234199037679487,0.570898700039887,0
13113,1609,40.822512076240436,-73.40696068355996,0,0,0,1,0,0,1,0,4326167,8914,33.326955512756,0.027467722140357177,0.8059725244611378,0
13114,2063,40.59624287599737,-74.48252260516792,0,1,0,1,0,0,1,0,4317382,1000,27.210229100377884,0.2322186773048225,0.66970942863465,0
13115,1303,40.867856760507486,-74.0869522690041,0,0,0,1,0,0,1,1,4310872,4400,23.666801056569494,0.21293099596516402,0.6733353965553452,0
13116,1379,40.872842840443376,-73.1489307621763,0,0,0,0,0,0,0,1,4320354,7034,67.07717441306148,0.4113708292126326,0.5918854369405807,0
13117,1519,40.673559806780126,-73.2081547310922,0,1,0,0,0,0,1,0,4314642,7756,35.12544791408069,0.2878800308342852,0.5080773491946018,0
13118,1563,40.83610113729446,-73.38290782177347,0,0,0,0,0,0,0,0,4320673,7489,64.55673116979173,0.3195473849877598,0.5679998901575772,0
13119,1762,40.69961824311817,-73.87878456107079,1,1,0,0,0,0,0,0,4313626,8662,38.30575154985836,0.22677869719254384,0.5489663446052028,0
13120,957,40.88042152784169,-73.28650225864479,0,0,1,0,0,0,0,1,4316207,2125,6.675150995357477,0.35026795905574815,0.9210206017968193,0
13121,1060,40.853962211546424,-73.55024082451342,0,0,1,0,0,0,0,1,4316691,1954,12.122298364035146,0.32333013972652125,0.8817978017921295,0
13122,992,40.861166388587165,-73.27931743984817,0,0,1,0,0,0,0,1,4316147,2171,8.71707960074026,0.33807392958381,0.9118839761469356,0
13123,1578,40.796254235127655,-74.38220575852174,0,0,0,1,0,0,1,0,4316852,279,37.21245820125404,0.1648433169499086,0.6403359862148164,0
13124,1274,40.85068137095746,-74.4334589014797,0,0,0,1,0,0,0,0,4311709,5528,9.673611874089833,0.18435200431789306,0.8489204818918659,0
13125,1412,40.70962187778323,-74.18958392017433,0,0,0,0,0,0,0,0,4315626,8518,46.420227287343614,0.2036995720597034,0.706509455440454,0
13126,1749,40.598214137725606,-74.73175516519807,1,1,0,0,0,0,0,0,4313008,8814,21.211860793809258,0.32418247992686716,0.8572545818239027,0
13127,1018,40.828360811548144,-74.81049770772312,0,1,1,0,0,0,0,0,4309989,8792,23.2695522010948,0.16342487773722117,0.8886801444736111,0
13128,2255,40.615617628782616,-74.43519955921522,0,1,0,1,0,0,1,0,4316875,509,8.819703451079334,0.32522175286270705,0.6916635575489876,0
13129,1651,40.566113830805804,-73.36454191537094,1,0,0,0,0,0,1,0,4315459,2519,35.82315908046123,0.1741636570989934,0.7557009241147558,0
13130,1026,40.98753789301282,-74.56380897950065,0,0,0,0,1,0,0,1,4308264,5914,52.483942949829796,0.0629305054028893,0.6613227050246984,0
13131,811,40.81936792492803,-73.21810369618153,0,1,1,0,0,0,0,0,4310806,7345,44.24077008617868,0.26457175334464533,0.49686814411079466,0
13132,2278,40.559021630322526,-73.98486138172728,0,0,0,0,0,1,0,0,4312618,1819,32.8591153716822,0.2930708585037968,0.8776787961242337,0
13133,2290,40.83458518198632,-73.29418614167776,0,0,0,0,0,0,0,0,4319351,2958,30.948170298773196,0.0820971939765986,0.5855139243301568,0
13134,1292,40.87542837892913,-73.1875990608133,0,0,0,0,0,0,0,1,4320000,7402,68.07785026685089,0.3888989746480704,0.5638650023515381,0
13135,1879,40.622442396702816,-74.36940097912758,0,1,0,1,1,0,1,0,4303867,2280,29.0,0.1180205240497901,0.5689609696714669,0
13136,1748,40.87502707055111,-74.589279134372,0,0,1,0,1,0,1,0,4309217,2299,68.24974293634875,0.38259300994206236,0.7492416606262611,0
13137,2149,40.64034840319714,-73.46401918594654,0,1,0,0,0,0,0,0,4302143,1269,26.501576410590932,0.3259760969069563,0.5163385527986066,0
13138,1002,40.88036689886268,-74.27284285122063,0,0,0,0,0,0,0,0,4317422,166,57.39250537909368,0.06263240088400074,0.5490713128107158,0
13139,1257,40.869009538410495,-73.21154580306695,0,1,0,0,0,0,0,1,4320169,7325,65.996272481679,0.39807891574271403,0.5468803475607463,0
13140,1746,40.70941841349383,-74.002423865004,0,1,0,1,1,0,0,0,4303159,2462,27.562393327577663,0.1988216049078268,0.8740348295647344,0
13141,1328,40.64139781049872,-73.9239685862298,1,1,0,0,0,0,0,0,4320044,549,40.65888487659858,0.2034479094797334,0.3909198726895027,0
13142,1915,40.80882978866184,-74.25590957644039,0,0,0,1,0,0,0,0,4311132,9284,42.18466104647199,0.24980114845138565,0.773995432933424,0
13143,2149,40.83190167802609,-73.83720442153789,1,0,1,0,1,0,1,0,4311189,790,62.983483531021086,0.1498313741721703,0.7024307182564455,0
13144,1098,40.904323956765744,-73.83300752835915,0,0,0,1,0,0,1,1,4310626,3958,27.93202814338275,0.2602402686235026,0.6348517341431212,0
13145,1622,40.8860154868877,-74.67729804849772,0,0,1,0,0,0,1,0,4308809,2826,67.15322178700916,0.47605713916037784,0.7844656165127537,0
13146,1592,40.62836793403676,-74.63560750469684,1,0,0,0,0,1,0,0,4302519,7374,24.494080092761152,0.242734307473137,0.47234971322657293,0
13147,1064,40.86886389924995,-73.91939949245287,0,0,0,0,0,0,0,1,4319783,8035,51.98947217388289,0.2751903454426289,0.6361983785737443,0
13148,1390,40.77509950063069,-74.42412726410258,0,1,0,0,0,0,1,0,4328063,7544,28.714105287599914,0.45129591685676146,0.5717061999498286,0
13149,1836,40.54853709421461,-74.07480138208507,1,0,0,1,0,1,0,1,4304838,8896,34.338038127504404,0.41613158494489516,0.5747058031156493,0
13150,1681,40.83227491525519,-74.53938331078506,0,0,0,1,0,0,1,0,4325759,8391,32.36639849265674,0.3111420360380114,0.5901317095821966,0
13151,1917,40.927761443420636,-73.37195663005032,0,0,0,0,0,1,1,0,4307868,968,45.870840729678186,0.00965689851937894,0.6933967877209299,0
13152,1881,40.91094448448562,-74.32478711543347,0,0,0,1,0,0,0,0,4310186,9243,31.438012910996672,0.27035419238489655,0.8712634727238779,0
13153,1641,40.856533454342326,-73.5738303136473,0,0,0,1,0,0,0,0,4327188,8570,39.6472758643891,0.061664956832222936,0.9233504394048339,0
13154,1977,40.76316219801552,-74.39400698792141,1,0,0,1,0,0,1,1,4304692,7569,13.743998968022701,0.2538743855152815,0.7777738560260007,0
13155,1249,40.59302948284201,-73.7519915330565,1,0,0,1,0,0,0,1,4304024,7748,44.13163879087859,0.3482068977918661,0.5714338160412237,0
13156,1728,40.84985717220743,-73.13924574239905,0,0,1,0,0,0,0,0,4314172,1372,29.602579873272894,0.3192560783818338,0.899969250048599,0
13157,2015,40.59135086534585,-74.49447139478237,0,1,0,1,0,0,1,0,4317510,1124,31.853728212887717,0.20873595000005984,0.6641661407442606,0
13158,235,40.53504108123448,-74.60499214290748,0,1,0,1,1,0,0,0,4320093,1005,22.058204796955437,0.07810358133097431,0.8381329059937096,0
13159,2050,40.700112961337894,-73.92026406256619,0,0,1,0,0,0,1,0,4318648,2389,41.232009784071494,0.0909693781940918,0.6175495968533824,0
13160,1697,40.62804101941004,-74.28271857312059,0,1,1,1,1,0,0,1,4305128,2419,42.18618212296515,0.1377937924911216,0.5602792103579471,0
13161,1859,40.60213540481859,-74.39027907070144,0,0,1,0,0,0,1,0,4318233,1865,50.03083644471465,0.0990649038024861,0.6335297667024193,0
13162,282,40.682044750612114,-74.51774697317992,0,1,1,0,0,0,0,1,4322364,6187,29.02755133777676,0.3345305679456124,0.4177372140098297,0
13163,711,40.821163673845824,-74.01537526263793,1,1,0,0,0,0,0,1,4322302,6993,36.147114661957886,0.3154947637456226,0.5835062304857568,0
13164,2024,40.8722533822615,-73.50998867214466,0,1,0,1,0,0,0,0,4301563,1219,35.72752751845009,0.25052374739824224,0.6739373830604749,0
13165,1865,40.72807675384522,-74.30130789871183,0,0,0,0,0,0,0,0,4322625,7703,41.200094737607955,0.1591132819894313,0.542353257220029,0
13166,1783,40.85786354406407,-73.31963058251017,0,0,1,0,0,0,0,1,4322348,5140,53.57693254337957,0.4967348626245237,0.7952659308913244,0
13167,1238,40.60736404387575,-73.94224388804801,0,0,0,0,0,0,0,0,4319656,710,34.41291303242056,0.21930065796645784,0.3911540476311926,0
13168,1692,40.564163588690995,-73.99819179515261,0,0,1,0,0,1,1,1,4316941,2170,48.22229927512862,0.11911168770533975,0.690088072665267,0
13169,1006,40.9354160820295,-74.2841126694279,1,0,0,0,1,0,0,1,4307021,6463,44.947119451082706,0.061848244852340195,0.6563354814722109,0
13170,1154,40.81749690476697,-73.67806550898447,0,0,1,0,0,0,0,1,4316871,1920,17.354568534316435,0.2949742742842318,0.8507101836595619,0
13171,321,40.778528027720924,-74.8191413918599,0,0,1,1,0,0,1,1,4322112,870,28.934843879014785,0.32204933757597987,0.9378631941359894,0
13172,818,40.726500933921635,-73.80843742713593,1,1,0,0,0,0,0,0,4315709,7970,18.311044134244217,0.2124072442030969,0.9372882198428836,0
13173,1737,40.720275404360144,-73.94788886800104,0,1,0,1,1,0,0,0,4303049,2460,27.39358162579794,0.21084428394131047,0.9086621284350166,0
13174,1061,40.67321054466148,-73.12705323969632,0,1,0,1,0,0,1,0,4303970,7821,36.57493423682805,0.2279544973314003,0.7183345424316715,0
13175,2152,40.68529104703777,-73.66512273906986,0,1,0,1,1,0,0,0,4302263,1136,28.49664418566131,0.27385119504923044,0.615587401854599,0
13176,1579,40.54941314388432,-73.42065942279604,1,0,0,0,0,1,0,0,4315703,3194,41.36543759297868,0.15516908632092546,0.6956436059205541,0
13177,796,40.565034715142595,-74.23117183694174,0,1,0,0,0,0,0,1,4319844,652,30.25644131705323,0.17737285983208573,0.5404203124658065,0
13178,1540,40.792434768788446,-73.98676510326398,0,1,0,1,0,0,0,0,4302226,2193,19.98203707116193,0.3028177590658193,0.8955538822138124,0
13179,1834,40.7959570057296,-73.71244303051006,0,1,0,1,1,0,0,0,4320977,844,55.04912469059398,0.11195032751328005,0.4756291257068816,0
13180,974,40.844297045489576,-73.48976875859626,0,1,0,0,0,0,0,1,4322019,6867,57.0,0.2402224609219689,0.7427054845835056,0
13181,1815,40.61576235358829,-73.9262100038944,1,0,0,0,1,1,0,1,4305964,8834,35.37059901870277,0.41552157391702205,0.688273868080119,0
