,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,neutral sentiment,target
38343,1873,40.66216015067317,-74.47926022001762,0,0,0,0,0,0,0,0,4301402,5364,37,0,0
38344,931,40.77404293429376,-74.35001110384668,0,0,0,0,0,0,1,0,4313875,4158,46,1,0
38345,386,40.834264242113605,-74.62269557749141,0,0,0,0,0,0,0,0,4327530,6756,25,1,0
38346,903,40.61798742473106,-73.49966569032738,0,0,0,0,0,1,0,0,4316632,5484,59,0,0
38347,1974,40.583439234086896,-73.77343522602138,0,0,0,0,0,0,1,0,4313223,4446,59,1,0
38348,1119,40.70816673610604,-73.36424781116212,0,0,0,0,0,0,0,0,4318608,1617,40,1,0
38349,1533,40.78104579342725,-74.25740296520749,1,0,0,0,0,0,1,1,4318595,3246,23,0,0
38350,61,40.63523673650829,-74.17615593791558,0,1,1,0,0,0,1,0,4327231,4263,45,0,0
38351,341,40.81914981909402,-73.3743777108215,1,0,0,1,0,1,0,0,4320609,7730,45,0,0
38352,69,40.64506752939825,-74.22850989720622,0,1,1,0,0,0,1,0,4326971,4297,45,0,0
38353,36,40.58085803923754,-73.86507933391292,0,1,0,0,0,0,0,0,4328845,4052,49,0,0
38354,881,40.786935612870174,-73.69226776517199,0,1,0,0,1,0,0,0,4329094,4826,8,0,0
38355,1859,40.72484865101673,-74.38292381611525,0,0,1,1,0,0,0,0,4302015,5651,44,0,0
38356,1816,40.650310440985095,-74.34065374255366,1,0,0,1,1,0,1,0,4317236,1096,18,0,0
38357,1245,40.59606443367285,-73.61839661204012,0,0,0,1,0,0,0,0,4323397,2790,37,0,0
38358,503,40.83911752575772,-74.92598564688734,0,0,1,0,0,0,0,1,4305458,552,12,0,0
38359,1201,40.668100759054546,-74.36617991563007,0,0,0,0,0,0,0,0,4313435,5538,22,0,0
38360,1054,40.62492317733293,-73.84724951868819,0,1,1,0,0,0,0,0,4329182,1626,59,0,0
38361,1802,40.55537539575847,-74.03004347098852,0,1,0,0,0,0,0,0,4313235,5071,43,0,0
38362,938,40.70627900192952,-74.4891265455496,0,0,1,1,1,0,0,0,4301250,8006,42,0,0
38363,1126,40.7859041882607,-73.7420939149427,0,0,0,0,1,0,0,0,4324784,9502,30,1,0
38364,1522,40.6003719631631,-73.90164738686856,0,0,1,0,0,0,0,0,4301859,8724,38,0,0
38365,690,40.931707696155584,-73.89383125631109,1,0,0,1,0,0,1,0,4313431,3934,27,0,0
38366,1329,40.82074861526293,-74.47728378437442,0,1,1,0,0,0,0,1,4303911,5690,48,0,0
38367,1021,40.843907708244295,-74.79444836671144,1,1,0,0,0,0,0,1,4314788,2740,32,0,0
38368,1843,40.52437828335532,-74.13531644467277,0,1,0,0,1,0,1,1,4322741,3817,4,0,0
38369,199,40.79587409422074,-73.43932667590876,1,0,1,0,0,1,0,0,4320532,6572,29,1,0
38370,1836,40.54047663759272,-73.66826618084826,0,0,0,1,0,0,0,0,4323514,3256,47,1,0
38371,674,40.9120130226389,-73.76870707389786,1,0,0,1,0,0,1,0,4313279,3829,23,0,0
38372,1892,40.85236023138104,-73.47500565613237,0,0,0,0,0,0,0,0,4308755,2028,42,0,0
38373,1095,40.756540695871415,-73.82635561437056,0,0,0,0,1,0,0,0,4305783,545,43,0,0
38374,1534,40.756975131641276,-73.72986654149301,0,0,0,1,0,0,0,0,4323003,1816,50,0,0
38375,466,40.599246997975776,-73.7416428412366,0,0,0,0,0,1,0,1,4326539,6510,34,0,0
38376,901,40.60986346543226,-73.85792710502697,0,1,0,1,0,0,0,1,4322889,2810,5,0,0
38377,650,40.83633986052164,-74.19700726899609,1,0,0,0,0,0,0,0,4327425,6499,31,0,0
38378,689,40.52393564742377,-73.13617249416302,1,0,0,0,0,0,0,0,4326137,6237,41,0,0
38379,945,40.76434472291316,-74.36963744139159,1,0,1,0,1,1,0,0,4327468,7994,56,0,0
38380,1553,40.59623539442815,-74.39098568200204,1,0,0,0,0,0,0,0,4300809,4275,20,1,0
38381,950,40.918170791175775,-73.67528653297177,1,0,1,0,0,0,0,1,4301548,9505,40,1,0
38382,735,40.89132982039628,-74.04104612086589,1,1,0,0,0,0,0,1,4315304,2674,31,0,0
38383,1353,40.607709917893274,-74.41194388555932,0,0,0,0,1,0,0,0,4313439,5847,26,0,0
38384,140,40.66097456475323,-73.85193566157739,0,0,0,0,0,1,0,0,4319350,5360,3,1,0
38385,1002,40.61638635667057,-73.63403729562049,0,0,0,1,0,0,0,0,4323290,2638,30,0,0
38386,586,40.693411774927824,-74.48779627127246,0,1,0,0,0,0,0,0,4311763,8708,27,0,0
38387,235,40.63739512649221,-74.62871069929365,1,1,0,0,0,0,1,0,4303681,3967,52,0,0
38388,1281,40.70765274270995,-74.07317471395531,1,0,0,0,0,0,0,0,4328276,4838,34,0,0
38389,1603,40.52499928057363,-73.1572791958325,0,0,0,0,1,0,0,1,4326076,5486,24,0,0
38390,601,40.81985058860842,-74.48613180234166,0,1,0,0,0,0,0,1,4306858,5705,53,0,0
38391,1846,40.86483213910192,-73.05955766985456,1,0,0,0,0,0,0,0,4308967,2488,37,0,0
38392,1489,40.77224659819382,-74.54846912846088,1,0,1,0,0,0,0,1,4308930,3392,17,0,0
38393,762,40.93892585353281,-73.34520123453704,0,0,0,1,0,1,0,0,4319239,5200,40,0,0
38394,942,40.7445725645854,-73.91087071158742,0,0,0,0,0,0,0,0,4303693,517,35,0,0
38395,1089,40.92862366810028,-73.61194679229634,0,0,1,0,0,0,0,1,4301951,9351,45,1,0
38396,1253,40.64289372453504,-73.57090222227782,1,0,1,0,0,1,0,0,4326706,8628,41,0,0
38397,757,40.84172274637397,-74.56081715556823,1,0,0,0,0,0,0,0,4327726,7250,49,1,0
38398,702,40.6513177509371,-73.83461075192618,1,0,0,0,0,1,1,0,4301548,2601,4,0,0
38399,1806,40.746932638310774,-74.13491571566865,0,1,0,0,0,0,0,0,4306027,6090,35,0,0
38400,1863,40.83086599711951,-73.8419547025887,0,0,1,0,1,0,0,0,4313442,7726,30,0,0
38401,1534,40.97561127492553,-74.80225592478878,0,0,0,0,0,0,0,1,4328531,3758,13,0,0
38402,257,40.70998403128413,-74.70842372101156,0,0,0,1,0,0,0,0,4301070,6225,57,0,0
38403,177,40.877939647718364,-73.52317868335408,0,0,1,0,1,0,1,0,4322440,7806,41,0,0
38404,1845,40.66832892927708,-74.25411069626112,1,0,1,1,0,0,0,1,4317540,748,17,0,0
38405,442,40.845405424126106,-73.5516447413413,0,0,0,0,0,1,1,0,4318218,4994,51,0,0
38406,565,40.86347661460147,-73.92802550143108,0,1,1,0,1,0,1,0,4322708,7432,37,0,0
38407,1194,40.821614424670344,-74.15036542176891,0,0,0,0,0,0,0,0,4313860,4585,56,1,0
38408,1871,40.70684927974498,-74.32686147374963,0,0,0,1,0,0,0,1,4311590,4195,16,0,0
38409,677,40.915549130703134,-73.79117267253227,1,0,0,1,0,0,1,0,4313306,3847,23,0,0
38410,929,40.693705891834185,-73.81482390237893,0,1,0,0,0,0,0,1,4307180,5704,57,0,0
38411,404,40.73606072555453,-73.63284986698685,1,0,0,1,0,1,0,0,4319808,7721,37,0,0
38412,1884,40.69705433193602,-74.28931510925965,0,0,0,1,0,0,0,1,4311688,4208,19,0,0
38413,1425,40.57992545277816,-74.14234815504045,0,0,1,1,1,0,0,0,4301702,8358,39,0,0
38414,157,40.727071236576585,-74.39923642037023,0,0,1,0,1,0,1,0,4326135,4437,39,0,0
38415,150,40.685417688876136,-73.77665785964126,1,0,1,0,0,1,0,0,4319589,5588,7,1,0
38416,1020,40.832262237840084,-73.93280969951952,0,1,0,0,1,0,0,0,4328980,4690,7,0,0
38417,499,40.712063141935715,-74.01852870618731,0,0,0,1,0,0,1,0,4302324,5468,58,0,0
38418,623,40.81124722597702,-74.4403470373187,0,1,0,0,0,0,0,1,4306880,5705,53,0,0
38419,1080,40.70636668644516,-73.97798894198608,1,0,1,0,1,1,0,0,4327077,8310,48,0,0
38420,910,40.7012443186655,-74.63597950769247,0,0,1,0,0,0,0,0,4305363,1744,24,0,0
38421,1261,40.842126394715905,-74.51254843279027,0,0,1,1,0,0,0,0,4303822,5298,35,0,0
38422,1960,40.72985330630059,-74.3246394231095,0,0,0,0,0,0,0,0,4318411,8299,13,1,0
38423,1376,40.59273264598531,-74.17749760574559,0,0,1,1,1,0,0,0,4301656,8322,39,0,0
38424,783,40.63499025880883,-74.12061606436707,1,0,1,1,0,1,0,0,4326690,9052,44,0,0
38425,508,40.83261510641295,-74.67016370329794,0,1,0,1,0,0,0,0,4306860,6123,47,1,0
38426,1294,40.584812241930315,-73.82739967551882,1,1,0,0,0,0,0,0,4302780,5746,41,0,0
38427,1494,40.89369267509093,-74.64774408786806,1,0,1,0,1,0,1,1,4317695,2029,10,0,0
38428,1186,40.64729207925507,-73.60008973619183,0,0,1,0,0,1,0,0,4326676,8602,40,0,0
38429,523,40.57855012086007,-73.58175064684355,0,0,0,0,0,1,0,1,4326430,6439,36,0,0
38430,535,40.699655172674,-74.46713165893956,0,0,0,0,0,0,0,0,4312062,9405,32,1,0
38431,1120,40.51800889049014,-73.69148245737836,1,0,0,1,0,1,0,0,4324004,9832,17,1,0
38432,539,40.66141578124593,-73.34396279493565,0,1,0,0,1,0,0,0,4324505,9873,34,0,0
38433,949,40.63674749642248,-73.95677699834287,1,0,0,0,0,0,0,0,4301282,3016,7,1,0
38434,379,40.65648414779127,-73.85257157099095,1,0,0,0,0,0,0,1,4319355,5142,7,0,0
38435,903,40.87683251078125,-73.90905631240985,1,0,1,0,0,0,0,0,4301453,9024,41,0,0
38436,1011,40.662345841634945,-73.64793421156888,0,1,0,0,0,0,0,1,4307260,5704,58,0,0
38437,530,40.84968284659276,-74.64295776862697,0,0,0,1,0,0,0,0,4306763,5694,51,0,0
38438,1382,40.974308291339,-74.7069554570051,0,0,0,0,0,0,0,0,4328457,4538,9,0,0
38439,1976,40.66125228980812,-74.20806260662536,1,0,0,0,0,0,0,0,4328422,7570,54,1,0
38440,551,40.70958281886123,-73.74966466142517,0,1,0,0,0,0,0,0,4323356,8685,26,0,0
38441,2147,40.63886396071831,-74.15203723247566,1,0,1,0,0,0,0,0,4328539,7760,56,0,0
38442,1550,40.811255561704684,-73.72242293870355,1,1,1,0,0,0,0,0,4328285,8121,28,0,0
38443,687,40.78647611843184,-74.30852191417725,0,1,0,0,0,0,0,1,4306943,5705,54,0,0
38444,1541,40.94309478250119,-73.6943002046409,0,0,1,0,0,0,0,0,4305901,5130,40,0,0
38445,1780,40.73657041620275,-74.35287077084791,0,0,1,0,0,1,1,1,4312733,1863,3,0,0
38446,558,40.649082077487186,-74.30135959442123,0,0,0,0,0,0,1,0,4301940,5717,53,0,0
38447,946,40.674791360735036,-73.58266004779624,0,0,0,0,0,0,1,0,4303167,5543,51,0,0
38448,24,40.58919271907109,-73.93094818697736,0,1,1,0,0,0,1,0,4328448,4103,48,0,0
38449,839,40.62432580872189,-74.08433269227628,0,0,0,0,0,1,1,0,4301355,2778,19,0,0
38450,861,40.642641501982766,-74.43449074999175,0,0,0,0,0,0,0,0,4313303,9112,35,1,0
38451,1586,40.63699054336912,-73.8496057189235,1,0,0,0,0,0,0,1,4319251,4023,32,0,0
38452,1004,40.87591553415314,-74.07139171206575,0,0,0,0,0,0,1,0,4313708,4478,47,0,0
38453,568,40.742890602031665,-73.52254444366523,0,0,0,0,0,0,0,0,4306238,315,37,0,0
38454,1196,40.6674043424364,-73.98685649809465,0,1,1,0,0,0,0,0,4303264,5806,43,0,0
38455,1639,40.71777192996726,-74.2470353580693,1,0,0,0,0,0,0,0,4328221,7310,48,1,0
38456,1767,40.71347249277406,-74.37948363027395,0,0,0,0,0,0,0,0,4302175,6070,47,0,0
38457,825,40.71496325517798,-73.5237157033833,0,0,0,0,0,0,1,0,4303197,5399,55,0,0
38458,271,40.62618288923097,-74.0256513684053,0,0,0,0,0,0,1,0,4328760,3666,50,1,0
38459,1277,40.84119655484689,-74.49891308515667,0,0,1,1,0,0,0,0,4303854,5236,34,0,0
38460,531,40.80788685330914,-74.3679536413525,1,0,1,1,0,0,0,1,4319805,308,55,0,0
38461,511,40.64868523196484,-74.13103384590393,1,0,0,0,0,1,1,0,4302273,2979,20,0,0
38462,1193,40.821777943805316,-74.15512114634336,0,0,0,0,0,0,0,0,4313867,4572,56,1,0
38463,1142,40.77572010898118,-73.68992835887025,0,0,1,0,0,1,1,1,4312600,2624,3,0,0
38464,1531,40.6801056809828,-74.0567049079573,0,0,0,0,1,0,0,1,4328543,4166,32,0,0
38465,1067,40.828323513216915,-74.09506965972419,0,0,0,0,0,0,0,0,4317458,2042,26,1,0
38466,50,40.76370305448379,-74.98279603276534,0,0,1,0,0,1,0,1,4327409,7095,21,1,0
38467,1147,40.84861277835941,-74.34856535931544,0,0,0,0,1,0,0,0,4317072,2044,21,0,0
38468,1222,40.83082876217074,-74.33892903299616,0,0,0,0,1,0,0,0,4317098,1927,20,0,0
38469,146,40.859135631477166,-73.70844595233103,0,0,1,0,1,0,1,0,4322742,7830,36,0,0
38470,625,40.68456567329211,-73.74299810656142,0,1,0,0,0,0,0,0,4323442,8835,25,0,0
38471,365,40.67170652392134,-74.29707510645083,0,0,0,1,0,0,1,0,4303553,4329,54,0,0
38472,1835,40.737448341107,-73.92519174372431,1,0,1,0,0,0,0,0,4328454,7938,41,0,0
38473,1831,40.51262989018463,-74.12487413285638,0,1,0,0,1,0,1,1,4322762,3756,3,0,0
38474,1609,40.81108362483512,-73.94652349604479,0,0,0,0,0,0,0,0,4303177,8013,61,1,0
38475,1687,40.727523089353426,-74.037471060179,0,1,0,0,1,0,0,0,4329229,914,53,0,0
38476,1668,40.86791217299372,-73.74665560161895,0,0,0,0,0,0,0,0,4303401,8377,63,1,0
38477,1631,40.67671802151827,-73.96467266866294,1,0,0,0,0,0,1,1,4319060,3748,30,0,0
38478,1528,40.55333141942602,-74.06936060427562,0,0,1,1,1,0,0,0,4301797,8432,38,0,0
38479,192,40.725966190503705,-74.32624109282479,0,0,1,0,0,0,0,0,4305497,1931,14,0,0
38480,751,40.88870345061185,-74.08277165362294,1,1,0,0,0,0,0,1,4315275,2677,31,0,0
38481,503,40.6544162297689,-74.35138824416914,0,0,0,0,0,0,1,0,4301841,5705,54,0,0
38482,1272,40.93510265085232,-74.64566878689445,0,0,0,0,1,1,0,0,4317574,2328,13,1,0
38483,1211,40.5863295923995,-73.71266413884993,0,0,1,0,1,0,0,0,4303101,5860,43,0,0
38484,1499,40.97913099001668,-74.74009953972734,0,0,0,0,1,0,0,1,4328586,4222,6,0,0
38485,1468,40.698587728798984,-74.0448170725745,0,0,0,0,0,0,1,0,4322806,2279,46,0,0
38486,1242,40.651833292685765,-73.56125656965443,1,1,1,0,0,0,0,0,4326733,8628,40,0,0
38487,1165,40.733157491585956,-74.59214487719615,1,0,1,0,0,0,0,0,4305103,2296,20,0,0
38488,1597,40.67068505129768,-73.13933547780162,0,0,0,0,0,0,0,0,4323524,3104,56,0,0
38489,1353,40.67168667648048,-74.56071641041407,0,1,0,1,0,0,1,1,4322390,2103,27,1,0
38490,146,40.67413692300436,-74.43791924010002,0,0,0,1,0,0,0,0,4304731,2900,32,0,0
38491,1216,40.63803062863874,-73.5208123606596,0,1,0,0,0,0,0,0,4307270,5791,54,0,0
38492,1498,40.63513251718828,-73.95481115368037,0,0,1,0,0,1,1,0,4328544,4155,36,0,0
38493,1829,40.799951557213596,-74.50199536109173,0,0,1,1,0,0,0,0,4310683,3897,9,0,0
38494,1559,40.695358179873985,-74.67397765628175,0,0,0,0,0,0,0,1,4310710,4862,1,0,0
38495,654,40.8867329631048,-73.60809782196566,1,0,0,1,0,0,1,0,4313083,3693,18,0,0
38496,1337,40.64553892704506,-73.32365340213848,1,0,0,0,0,0,1,1,4319186,2345,42,0,0
38497,1760,40.65077756630577,-73.44968727980283,1,0,0,1,0,1,0,0,4318251,6700,38,0,0
38498,1827,40.55405636343421,-73.58561627439835,0,0,0,1,0,0,0,0,4323635,3113,55,0,0
38499,1280,40.73334814062214,-74.42173987050614,0,1,0,0,0,0,0,0,4318382,8147,11,0,0
38500,1549,40.692458638044734,-74.67972505765817,0,0,0,0,0,0,0,1,4310696,4893,1,0,0
38501,2157,40.67154429310422,-73.62191996623466,1,0,1,1,0,1,0,0,4318303,7170,32,1,0
38502,462,40.64860010849651,-74.17198797348263,0,0,0,0,1,0,0,0,4326178,4505,37,0,0
38503,1683,40.52557066580735,-73.16075081462348,0,0,0,0,1,0,0,1,4326072,5420,22,0,0
38504,1934,40.93261757502831,-73.63384815695045,0,0,0,0,0,0,0,0,4313296,8541,35,1,0
38505,1644,40.59019877520266,-74.63990889940413,0,0,0,0,0,0,0,0,4300620,5034,32,1,0
38506,1095,40.86115063241003,-74.35535903582213,0,0,0,0,1,0,0,0,4317054,2126,21,0,0
38507,1459,40.63762562664638,-73.96328157554726,0,0,1,0,1,0,0,0,4302683,5782,43,0,0
38508,885,40.61304578916799,-74.20292853336134,0,0,0,0,0,1,1,0,4301314,2871,26,0,0
38509,253,40.69852503206416,-74.25712380957707,0,0,1,0,0,0,0,0,4305482,2181,16,0,0
38510,1123,40.615571121365576,-73.66955408737331,0,0,0,0,0,0,1,0,4303123,5755,45,0,0
38511,1436,40.58706744819112,-74.48445632769737,0,1,0,0,0,0,0,0,4300889,4024,30,0,0
38512,2077,40.56608910424532,-73.72462018230925,0,0,0,1,0,0,0,0,4313161,4552,59,1,0
38513,1850,40.66781076192184,-74.2536880065559,1,0,1,1,0,0,0,1,4317532,750,17,0,0
38514,669,40.86920392866026,-74.30754619708381,0,0,0,0,0,0,0,0,4325463,4335,30,0,0
38515,1127,40.77102943931058,-74.39995651146224,1,0,0,1,0,0,1,0,4304214,4027,19,0,0
38516,1126,40.89388159360371,-74.45962532470273,0,0,0,0,1,1,0,0,4317224,2243,19,1,0
38517,2077,40.57589361685721,-73.72040672819124,0,0,0,1,0,0,0,0,4313169,4652,58,1,0
38518,1123,40.83367629185971,-74.47421458361083,0,0,0,1,0,0,0,0,4303577,5649,47,0,0
38519,1548,40.75237065631663,-74.15301895956658,0,0,0,0,0,0,0,0,4302946,7637,59,1,0
38520,1053,40.86157387302162,-74.29730618771796,0,0,0,0,0,0,0,0,4317139,2160,23,1,0
38521,553,40.7287792475831,-73.79141724836272,0,0,0,0,1,1,1,0,4325983,5410,33,0,0
38522,1588,40.84202683018302,-74.17111914257055,1,0,1,1,0,1,0,0,4325428,9157,28,0,0
38523,934,40.64951551577608,-73.45906661875722,0,1,0,0,1,0,0,0,4325742,9196,37,0,0
38524,620,40.873095811068566,-74.34269973438734,0,0,0,0,0,0,0,0,4327672,6444,30,1,0
38525,595,40.79039454324154,-74.21120246766193,1,0,1,0,0,0,0,1,4319742,435,54,1,0
38526,1696,40.89802266006723,-73.61905482924628,0,1,1,0,0,0,0,0,4303536,8554,64,0,0
38527,1839,40.90409465863818,-73.03939365276327,1,0,0,0,0,0,0,0,4309226,3043,34,0,0
38528,1717,40.72274725928801,-74.25464204257061,0,0,0,1,0,0,0,0,4302162,5610,45,0,0
38529,1224,40.65588572666563,-73.70637804882129,0,0,0,0,1,0,0,0,4328799,4471,27,0,0
38530,2188,40.625456279096184,-74.18371515439205,1,0,1,1,0,1,0,1,4328550,7735,59,1,0
38531,1558,40.90569795460654,-74.5318374423222,0,1,0,0,1,0,0,0,4328791,3175,21,0,0
38532,1853,40.740943535246956,-74.08365309826675,1,0,1,0,1,0,0,0,4304844,5441,49,0,0
38533,282,40.79480089028845,-74.21810937453141,0,0,0,0,0,0,0,1,4304374,221,17,0,0
38534,1742,40.707534892418494,-74.27212185347632,0,0,0,0,1,0,0,0,4317275,1120,15,0,0
38535,683,40.57211423918351,-73.29977312244652,1,0,0,0,0,0,0,0,4326336,6277,40,0,0
38536,910,40.7449885411331,-74.38722718476761,1,0,1,0,0,0,0,1,4300956,9427,31,1,0
38537,1812,40.74691603046572,-74.63588667589758,0,0,0,0,0,1,0,1,4313188,1819,9,0,0
38538,1841,40.56756109976143,-73.48591040831053,0,0,0,0,0,0,0,0,4323654,3183,57,0,0
38539,938,40.5841048896368,-73.7268700468476,1,1,1,0,0,1,0,0,4326339,9302,37,0,0
38540,959,40.615354013579775,-73.84792480797599,1,0,0,1,0,1,0,0,4318381,7345,29,0,0
38541,1064,40.59764603868491,-74.36703628492087,0,1,0,0,0,0,0,0,4301171,3243,33,0,0
38542,1836,40.55397982871522,-73.82081461747906,0,0,0,0,0,0,1,0,4323007,3616,20,0,0
38543,266,40.64499015577597,-74.00610825825792,0,1,0,0,0,0,0,0,4328805,4079,42,0,0
38544,1646,40.55762073706954,-74.19843797750771,0,1,0,0,0,0,0,0,4313284,5447,34,0,0
38545,1401,40.71760850126219,-73.73163761704984,0,0,0,0,0,0,1,1,4319275,4220,35,0,0
38546,1217,40.641649083108014,-73.55793281653403,1,1,1,0,0,1,0,0,4326642,8674,40,0,0
38547,1851,40.721620674213604,-74.3834837418374,0,0,0,1,0,0,0,1,4311442,4175,12,0,0
38548,918,40.68410220970272,-73.5689982104361,0,0,0,0,0,0,1,0,4303174,5510,52,0,0
38549,1841,40.61050093594897,-73.43720200990155,0,0,0,0,1,0,0,0,4326011,4921,15,0,0
38550,362,40.74429516563826,-74.46393972083048,0,0,0,0,0,0,0,0,4311277,9574,30,1,0
38551,264,40.77108529688168,-74.79361448201746,0,0,1,0,0,0,0,0,4327551,7230,21,0,0
38552,535,40.8056341091318,-74.34188971885439,1,0,1,0,0,0,0,1,4319806,328,55,1,0
38553,1595,40.854626331860466,-73.86408389222751,1,0,0,0,0,0,0,1,4308892,3437,26,0,0
38554,1855,40.81971379231592,-73.0827290589164,1,0,0,0,0,0,0,0,4308670,1850,40,0,0
38555,724,40.89326496693724,-74.01030215599715,1,1,0,0,0,0,0,1,4315325,2671,31,0,0
38556,1540,40.63950389934591,-73.64402635174433,1,0,0,0,0,0,1,1,4319221,3320,37,0,0
38557,78,40.76545908047015,-74.97242742831526,0,0,1,0,0,1,0,1,4327423,7117,23,1,0
38558,1200,40.731055777060696,-73.46757673182125,1,0,1,0,0,0,1,1,4318802,1664,37,1,0
38559,1312,40.821785193327024,-74.55189898043626,0,0,1,1,0,0,0,0,4303283,5677,45,0,0
38560,215,40.64203362520027,-74.1224703008645,0,0,0,0,1,0,1,0,4326187,4776,42,0,0
38561,1274,40.88953738639224,-74.80028869593816,1,0,0,0,1,1,1,0,4317534,2521,18,0,0
38562,1574,40.797540461326385,-74.8244851156279,0,0,1,0,0,0,0,0,4304956,1061,37,0,0
38563,1592,40.95489184838079,-74.86901409841747,0,0,0,0,0,0,0,1,4328439,3002,26,0,0
38564,454,40.684357249406546,-73.8670799855574,1,1,0,1,0,0,0,1,4322843,2085,12,0,0
38565,2099,40.665798066362555,-73.28082429587775,1,0,0,1,0,1,0,0,4318197,6426,41,0,0
38566,1482,40.77573791965395,-73.68651672910228,1,1,1,0,0,0,0,0,4327939,8234,31,0,0
38567,220,40.70930311165341,-73.44454940355894,0,0,0,0,0,0,0,1,4303256,222,25,0,0
38568,446,40.69258376395037,-74.00525775290396,0,0,0,0,1,1,1,0,4316919,4513,60,0,0
38569,1176,40.78403228970734,-74.38135808572825,0,1,1,0,0,0,0,0,4303498,5727,45,0,0
38570,441,40.663395964219205,-73.67021804470554,0,0,0,1,0,0,0,0,4323042,2287,12,0,0
38571,557,40.778117002026946,-73.59370250565168,1,0,1,1,0,0,1,1,4312933,3246,9,1,0
38572,95,40.591112379322055,-73.75781523072912,0,1,0,0,0,0,0,0,4328917,4199,44,1,0
38573,866,40.7225713544938,-73.5638432229658,0,0,0,1,0,0,0,0,4303131,5388,55,0,0
38574,1372,40.57846998862583,-74.45692063954384,0,0,0,0,1,0,0,0,4313393,5996,21,0,0
38575,1292,40.5752837711392,-74.47115402575456,0,0,1,0,1,0,0,0,4313422,6701,22,0,0
38576,1830,40.52051409221908,-73.96429910255145,0,0,0,1,0,0,0,0,4323027,3572,18,1,0
38577,1877,40.84039765564373,-74.69536562084272,0,1,0,0,0,0,0,0,4318327,8492,0,0,0
38578,1840,40.89618657074933,-73.04345500239731,1,0,0,0,0,0,0,0,4309174,2931,35,0,0
38579,161,40.66732481626382,-73.83911650253701,0,0,0,0,0,1,0,0,4319078,5308,10,1,0
38580,1532,40.78703386404557,-74.32815885486475,0,1,1,0,0,0,0,1,4304266,5697,52,0,0
38581,1505,40.68572942724314,-73.77743471314747,0,0,0,0,0,0,1,1,4319263,4113,34,0,0
38582,229,40.68879821469148,-73.79576846992404,0,0,0,0,0,1,0,0,4318162,5133,34,1,0
38583,1996,40.5655674034083,-73.6972430241055,0,1,0,1,0,0,1,1,4313112,4341,56,1,0
38584,577,40.681781501177745,-73.80940426797748,0,0,0,0,0,0,0,1,4303903,887,28,0,0
38585,1164,40.6506843683535,-73.05050466261534,1,0,0,0,0,0,1,1,4319156,1513,46,0,0
38586,2095,40.67002552334673,-73.79864301477157,1,0,1,1,0,1,0,0,4318358,7531,28,1,0
38587,440,40.60811205705918,-74.02794766024559,1,0,0,0,0,1,0,0,4318631,7253,20,0,0
38588,866,40.7308195550318,-73.47341782687884,0,0,0,0,1,0,0,0,4306111,445,44,0,0
38589,1861,40.65752910124526,-74.02927868588478,1,0,0,0,0,1,0,0,4318207,7853,25,0,0
38590,1504,40.93650104419945,-74.64267274927182,0,0,0,0,1,0,0,1,4328580,4214,10,0,0
38591,1515,40.965178147248906,-74.69687198635857,0,1,0,0,1,0,0,0,4328645,3929,10,0,0
38592,973,40.92466502679409,-73.63954739265942,0,0,0,0,0,0,0,0,4301642,9427,41,1,0
38593,1883,40.86079368857339,-74.43899454600698,0,0,1,1,0,0,0,0,4310117,3532,22,0,0
38594,968,40.876298876774406,-73.81690028228117,0,0,0,1,0,0,0,0,4322550,1012,35,0,0
38595,609,40.72192467566237,-74.65294826407106,0,0,0,0,0,0,1,0,4313998,3458,32,1,0
38596,1590,40.811463245761864,-74.24353596745941,0,0,0,1,0,0,0,0,4304874,4592,8,0,0
38597,1576,40.70333152905973,-74.20658082730525,1,0,0,0,0,0,1,1,4328471,3532,39,0,0
38598,1338,40.70357908299505,-74.20762813242776,0,0,0,0,0,0,0,1,4309812,5445,14,0,0
38599,171,40.87440337497743,-73.55801994198022,0,0,1,0,1,0,1,0,4322497,7810,40,0,0
38600,1723,40.77441454540209,-74.3666485715879,1,0,0,0,0,0,0,0,4328885,719,59,0,0
38601,1833,40.80218695723215,-73.16933145234186,1,0,0,0,0,0,0,0,4308553,1709,40,0,0
38602,1819,40.891299770862595,-73.51092193481219,1,0,0,1,0,0,0,1,4310033,3864,21,0,0
38603,973,40.81698823276914,-73.85175273294773,0,1,0,0,1,0,0,0,4329018,4736,7,0,0
38604,1323,40.649763702226515,-73.7864554874795,0,0,0,0,1,0,0,0,4328715,4371,29,0,0
38605,820,40.92287498775708,-73.44270751599207,0,0,1,0,1,0,1,0,4321768,7206,54,0,0
38606,660,40.62987503408395,-73.40509956899038,0,1,0,0,0,0,0,0,4324439,9902,30,1,0
38607,1521,40.694610239438546,-73.90653050671958,0,0,0,0,0,0,1,0,4322919,2417,49,0,0
38608,298,40.65383995201571,-74.02556929138343,0,1,0,0,0,0,0,0,4328799,4083,41,0,0
38609,1790,40.69909393568202,-73.9876725867305,1,1,1,0,1,0,0,0,4304608,5737,56,0,0
